,Shipment_ID,Source_City,Destination_City,Food_Product,Vehicle_Type,Road_Type,Weather_Condition,Distance_km,Shipment_Weight_kg,Fuel_Price_INR_per_litre,Avg_Speed_kmph,Transit_Time_hours,Refrigeration_Cost_INR,Toll_Cost_INR,Driver_Cost_INR,Maintenance_Cost_INR,Total_Transportation_Cost_INR,Max_Allowable_Time_hours,Cost_per_km,Delay_Hours,Delay_Ratio,Shelf_Life_Utilization,Fuel_Cost_Index,Perishability_Risk_Index
8771,SHP08772,Pune,Hyderabad,Fresh Vegetables,Mini Van,Urban Road,Clear,551,16464,98.08,35,47.65,11713.77,4625.19,4133.18,3946.71,59955.8,18,108.81270417422868,29.65,0.6222455403987408,2.647222222222222,54042.08,1.6347338813104817
8772,SHP08773,Patna,Delhi,Fresh Fruits,Non-Refrigerated Truck,Urban Road,Hot,1923,14952,109.65,59,31.12,4396.85,3207.6,5170.43,1718.94,61268.01,59,31.860639625585023,0.0,0.0,0.5274576271186441,210856.95,0.263728813559322
8773,SHP08774,Ahmedabad,Ranchi,Fish,Non-Refrigerated Truck,State Highway,Foggy,1159,8859,85.41,55,8.3,3825.35,4072.61,3121.85,1121.74,98397.3,68,84.89844693701467,0.0,0.0,0.1220588235294117,98990.19,0.0610294117647058
8774,SHP08775,Chandigarh,Chandigarh,Frozen Peas,Non-Refrigerated Truck,State Highway,Hot,1890,19673,102.96,49,17.96,1323.99,1556.04,1211.08,2810.66,53380.95,19,28.24388888888889,0.0,0.0,0.9452631578947368,194594.4,0.4726315789473684
8775,SHP08776,Bengaluru,Kolkata,Meat,Mini Van,State Highway,Clear,1634,8482,111.78,34,34.1,1841.22,1221.06,4923.27,947.25,101017.59,67,61.82227050183598,0.0,0.0,0.508955223880597,182648.52,0.2544776119402985
8776,SHP08777,Mumbai,Bhubaneswar,Milk,Mini Van,Urban Road,Rainy,1227,15870,89.43,44,71.52,3321.28,2332.03,4924.96,669.87,109914.92,68,89.5802118989405,3.519999999999996,0.0492170022371364,1.051764705882353,109730.61000000002,0.5504908540597446
8777,SHP08778,Lucknow,Bengaluru,Meat,Refrigerated Truck,Urban Road,Rainy,1399,12149,88.47,60,33.29,550.42,4171.81,7095.83,3553.02,105012.3,22,75.06240171551109,11.29,0.3391408831480925,1.5131818181818182,123769.53,0.9261613506649552
8778,SHP08779,Ranchi,Hyderabad,Ready-to-Eat Meals,Mini Van,Urban Road,Rainy,804,17128,114.99,47,14.18,5079.54,2500.03,1722.17,3552.91,110345.57,20,137.24573383084578,0.0,0.0,0.709,92451.96,0.3545
8779,SHP08780,Bhopal,Mumbai,Frozen Peas,Non-Refrigerated Truck,State Highway,Clear,58,18832,109.78,42,65.32,13872.38,2841.76,3601.41,3143.38,28513.12,67,491.6055172413793,0.0,0.0,0.9749253731343284,6367.24,0.4874626865671641
8780,SHP08781,Ahmedabad,Indore,Paneer,Refrigerated Truck,National Highway,Clear,241,1852,105.92,40,6.4,8551.01,1921.03,2622.27,364.48,93338.96,57,387.2985892116183,0.0,0.0,0.1122807017543859,25526.72,0.0561403508771929
8781,SHP08782,Jaipur,Jaipur,Meat,Non-Refrigerated Truck,National Highway,Rainy,1163,18613,96.97,41,12.62,8918.73,3043.47,1719.03,1066.54,56386.51,42,48.48367153912296,0.0,0.0,0.3004761904761904,112776.11,0.1502380952380952
8782,SHP08783,Chandigarh,Indore,Frozen Peas,Refrigerated Truck,National Highway,Clear,1076,8503,110.62,48,36.21,3933.7,2626.95,3109.63,3231.6,97634.06,31,90.73797397769516,5.210000000000001,0.1438829052747859,1.1680645161290324,119027.12,0.6559737107019092
8783,SHP08784,Chandigarh,Bhopal,Milk,Mini Van,National Highway,Foggy,541,13612,112.68,48,10.31,3764.25,2419.9,6634.32,3285.68,49764.32,47,91.98580406654344,0.0,0.0,0.2193617021276596,60959.880000000005,0.1096808510638298
8784,SHP08785,Ranchi,Raipur,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Rainy,1338,1617,106.97,30,42.87,5825.93,2834.28,2644.47,2094.21,74041.45,58,55.33740657698056,0.0,0.0,0.7391379310344827,143125.86,0.3695689655172413
8785,SHP08786,Lucknow,Bengaluru,Frozen Peas,Mini Van,Urban Road,Foggy,726,10675,96.94,43,14.73,4301.47,2210.13,7394.75,3400.9,18079.9,53,24.9034435261708,0.0,0.0,0.2779245283018868,70378.44,0.1389622641509434
8786,SHP08787,Indore,Bhopal,Paneer,Mini Van,State Highway,Foggy,2006,16756,102.51,46,48.26,12946.85,3979.68,5846.08,3461.2,63996.74,19,31.902662013958125,29.26,0.6062992125984252,2.54,205635.06,1.5731496062992123
8787,SHP08788,Hyderabad,Bhopal,Fish,Non-Refrigerated Truck,State Highway,Clear,1433,8670,87.96,31,12.0,3073.33,526.74,1669.59,3313.5,37438.85,36,26.126203768318213,0.0,0.0,0.3333333333333333,126046.68,0.1666666666666666
8788,SHP08789,Indore,Lucknow,Cheese,Mini Van,State Highway,Clear,548,958,89.74,68,59.09,10285.53,1899.91,2551.52,3101.62,60771.9,40,110.89762773722629,19.090000000000003,0.3230665087155187,1.4772500000000002,49177.52,0.9001582543577594
8789,SHP08790,Lucknow,Patna,Curd,Mini Van,State Highway,Rainy,1690,1018,108.49,67,53.9,7599.46,3815.42,1239.47,3346.99,95517.66,53,56.51932544378698,0.8999999999999986,0.0166975881261595,1.0169811320754716,183348.1,0.5168393601008155
8790,SHP08791,Bhubaneswar,Patna,Fish,Mini Van,State Highway,Clear,1904,10309,85.88,50,66.93,10319.92,1955.0,1809.56,730.47,37781.15,31,19.84304096638656,35.93000000000001,0.5368295233826387,2.1590322580645163,163515.52,1.3479308907235774
8791,SHP08792,Bhubaneswar,Bhubaneswar,Fish,Non-Refrigerated Truck,National Highway,Foggy,203,4731,86.48,49,8.65,12603.1,2453.85,6048.18,2222.41,97181.31,35,478.7256650246305,0.0,0.0,0.2471428571428571,17555.440000000002,0.1235714285714285
8792,SHP08793,Kolkata,Bhubaneswar,Cheese,Mini Van,State Highway,Clear,1119,10157,100.24,52,41.76,5449.8,2082.66,2080.67,1922.28,98344.93,41,87.88644325290437,0.759999999999998,0.018199233716475,1.0185365853658537,112168.56,0.5183679095411644
8793,SHP08794,Jaipur,Mumbai,Fish,Non-Refrigerated Truck,State Highway,Rainy,230,11261,90.12,59,52.2,8340.58,1881.26,3047.55,506.95,104014.6,38,452.2373913043479,14.200000000000005,0.2720306513409962,1.3736842105263158,20727.6,0.822857430933656
8794,SHP08795,Pune,Chandigarh,Fresh Fruits,Refrigerated Truck,National Highway,Hot,1645,17646,93.81,30,65.38,7734.01,2838.42,5789.88,3962.76,15097.27,59,9.177671732522796,6.379999999999996,0.0975833588253287,1.108135593220339,154317.45,0.6028594760228339
8795,SHP08796,Bhubaneswar,Bhopal,Ready-to-Eat Meals,Non-Refrigerated Truck,State Highway,Hot,275,8885,96.96,35,36.78,5912.06,985.05,5471.12,2274.56,5531.28,33,20.11374545454545,3.780000000000001,0.1027732463295269,1.1145454545454545,26664.0,0.6086593504374908
8796,SHP08797,Ahmedabad,Chandigarh,Frozen Peas,Non-Refrigerated Truck,National Highway,Clear,396,4189,100.67,44,68.69,12273.22,2292.19,7278.89,3382.46,78211.78,41,197.50449494949493,27.69,0.4031154462075993,1.6753658536585363,39865.32,1.039240649933068
8797,SHP08798,Chandigarh,Kolkata,Ready-to-Eat Meals,Mini Van,National Highway,Hot,878,11622,93.51,46,12.33,648.78,3821.82,3338.54,1887.62,11046.49,17,12.58142369020501,0.0,0.0,0.7252941176470589,82101.78,0.3626470588235294
8798,SHP08799,Pune,Patna,Fresh Fruits,Non-Refrigerated Truck,Urban Road,Foggy,1679,9639,99.51,65,33.46,4996.56,244.99,3568.91,1479.86,52493.89,14,31.264973198332346,19.46,0.5815899581589958,2.39,167077.29,1.485794979079498
8799,SHP08800,Jaipur,Chandigarh,Fish,Refrigerated Truck,State Highway,Hot,1973,18133,96.12,55,21.22,12565.46,3093.66,1668.16,2211.48,108811.98,53,55.15052204764318,0.0,0.0,0.400377358490566,189644.76,0.200188679245283
8800,SHP08801,Ahmedabad,Bhubaneswar,Curd,Non-Refrigerated Truck,State Highway,Hot,1736,4516,87.43,31,14.57,13145.75,4913.82,2984.49,836.91,34682.09,60,19.97816244239631,0.0,0.0,0.2428333333333333,151778.48,0.1214166666666666
8801,SHP08802,Chennai,Ranchi,Milk,Mini Van,State Highway,Foggy,1896,11062,111.01,40,23.5,10558.16,2133.2,6919.17,988.18,35733.45,59,18.846756329113923,0.0,0.0,0.3983050847457627,210474.96,0.1991525423728813
8802,SHP08803,Raipur,Lucknow,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Rainy,301,19532,93.44,39,49.2,5441.24,2787.83,1970.41,516.16,72072.47,54,239.4434219269103,0.0,0.0,0.9111111111111112,28125.44,0.4555555555555556
8803,SHP08804,Mumbai,Indore,Ready-to-Eat Meals,Mini Van,Urban Road,Hot,1525,8620,103.28,33,36.86,12423.7,873.29,3597.79,3475.99,118292.02,16,77.56853770491803,20.86,0.5659251220835594,2.30375,157502.0,1.4348375610417796
8804,SHP08805,Patna,Bhopal,Curd,Mini Van,State Highway,Hot,1494,19000,102.09,48,16.35,1718.71,3590.9,6902.98,2310.83,16932.04,68,11.333360107095048,0.0,0.0,0.2404411764705882,152522.46,0.1202205882352941
8805,SHP08806,Nagpur,Jaipur,Paneer,Non-Refrigerated Truck,National Highway,Hot,2005,8639,90.98,55,6.16,4348.22,2205.71,2542.18,3949.34,115532.39,42,57.62213965087282,0.0,0.0,0.1466666666666666,182414.9,0.0733333333333333
8806,SHP08807,Bhubaneswar,Bhopal,Ready-to-Eat Meals,Mini Van,National Highway,Rainy,1856,3880,85.9,68,66.8,1841.18,3891.38,2100.22,3361.48,78430.8,27,42.25797413793104,39.8,0.5958083832335329,2.474074074074074,159430.40000000002,1.5349412286538031
8807,SHP08808,Ranchi,Hyderabad,Frozen Peas,Refrigerated Truck,National Highway,Clear,673,14762,110.71,47,25.36,2099.63,804.18,1048.17,2346.98,92224.92,61,137.0355423476969,0.0,0.0,0.4157377049180328,74507.83,0.2078688524590164
8808,SHP08809,Kolkata,Hyderabad,Meat,Refrigerated Truck,National Highway,Clear,207,18758,99.93,51,12.68,9099.14,562.81,7425.98,2258.94,25456.2,44,122.9768115942029,0.0,0.0,0.2881818181818181,20685.51,0.144090909090909
8809,SHP08810,Hyderabad,Chandigarh,Frozen Peas,Refrigerated Truck,Urban Road,Rainy,618,11731,97.43,58,13.94,1545.39,1548.66,7089.93,2160.2,73905.12,47,119.58757281553396,0.0,0.0,0.296595744680851,60211.740000000005,0.1482978723404255
8810,SHP08811,Hyderabad,Chandigarh,Frozen Peas,Refrigerated Truck,Urban Road,Foggy,1775,6002,107.89,44,21.23,10357.58,1037.76,2319.95,508.53,22831.51,16,12.862822535211269,5.23,0.2463495054168629,1.326875,191504.75,0.7866122527084315
8811,SHP08812,Chandigarh,Lucknow,Frozen Peas,Non-Refrigerated Truck,National Highway,Clear,1716,3032,85.99,62,19.7,5558.09,4122.59,6512.09,499.34,60825.58,22,35.446142191142194,0.0,0.0,0.8954545454545454,147558.84,0.4477272727272727
8812,SHP08813,Raipur,Patna,Fish,Refrigerated Truck,State Highway,Rainy,58,6178,107.96,40,23.01,1307.71,3837.77,7812.89,2111.16,54030.19,24,931.555,0.0,0.0,0.95875,6261.679999999999,0.479375
8813,SHP08814,Chennai,Bhopal,Fresh Fruits,Non-Refrigerated Truck,Urban Road,Rainy,558,14469,97.27,49,19.33,4641.3,4839.66,3136.97,3628.6,91462.61,40,163.91148745519715,0.0,0.0,0.4832499999999999,54276.66,0.2416249999999999
8814,SHP08815,Bhopal,Ahmedabad,Ready-to-Eat Meals,Mini Van,State Highway,Foggy,593,5580,101.55,56,33.28,6289.83,519.92,5677.98,2703.86,47389.51,14,79.91485666104553,19.28,0.5793269230769231,2.377142857142857,60219.15,1.4782348901098905
8815,SHP08816,Chennai,Bengaluru,Meat,Mini Van,State Highway,Rainy,2089,19884,107.57,44,56.06,5815.09,1579.7,2437.81,2266.33,13589.38,37,6.505208233604595,19.06,0.3399928647877274,1.5151351351351352,224713.73,0.9275639999614314
8816,SHP08817,Ranchi,Mumbai,Curd,Non-Refrigerated Truck,Urban Road,Clear,144,4204,101.4,32,5.85,7896.88,4858.28,5110.88,2576.28,113597.05,37,788.8684027777778,0.0,0.0,0.1581081081081081,14601.6,0.079054054054054
8817,SHP08818,Patna,Ranchi,Milk,Mini Van,State Highway,Clear,1350,18913,86.85,45,16.95,7790.4,711.68,3292.72,1459.57,21674.37,51,16.05508888888889,0.0,0.0,0.3323529411764706,117247.5,0.1661764705882353
8818,SHP08819,Chandigarh,Bhopal,Fresh Vegetables,Mini Van,Urban Road,Rainy,1608,11496,106.86,57,52.42,5714.47,2551.14,5311.9,1593.06,49062.6,67,30.511567164179105,0.0,0.0,0.7823880597014926,171830.88,0.3911940298507463
8819,SHP08820,Bhubaneswar,Jaipur,Fish,Refrigerated Truck,Urban Road,Rainy,1022,18075,108.59,44,14.12,13538.71,3348.03,5676.06,3038.98,64838.82,52,63.44307240704501,0.0,0.0,0.2715384615384615,110978.98,0.1357692307692307
8820,SHP08821,Patna,Patna,Cheese,Mini Van,State Highway,Foggy,166,16249,98.86,69,54.41,3690.23,1292.11,6025.74,1072.28,107075.84,35,645.0351807228916,19.41,0.3567358941371071,1.5545714285714285,16410.76,0.9556536613542678
8821,SHP08822,Bengaluru,Hyderabad,Meat,Mini Van,State Highway,Foggy,1529,15322,98.17,55,39.01,5434.15,3925.57,7322.24,933.03,16062.68,64,10.505349901896665,0.0,0.0,0.60953125,150101.93,0.304765625
8822,SHP08823,Ranchi,Ahmedabad,Fresh Vegetables,Non-Refrigerated Truck,National Highway,Hot,409,12318,92.56,63,63.95,8528.13,4290.61,1767.36,2219.98,82819.44,69,202.4925183374083,0.0,0.0,0.9268115942028986,37857.04,0.4634057971014493
8823,SHP08824,Ranchi,Nagpur,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Rainy,1103,4087,104.32,65,4.69,4056.4,2108.95,2927.58,3042.47,54514.91,17,49.424215775158665,0.0,0.0,0.2758823529411764,115064.96,0.1379411764705882
8824,SHP08825,Raipur,Bengaluru,Fish,Mini Van,State Highway,Hot,1993,17559,111.46,56,57.34,2678.31,3579.99,2190.3,1434.3,95554.86,61,47.9452383341696,0.0,0.0,0.94,222139.78,0.47
8825,SHP08826,Jaipur,Raipur,Fresh Fruits,Mini Van,Urban Road,Hot,123,18963,104.68,43,42.91,591.68,2747.53,4053.35,1835.96,105143.82,31,854.8278048780488,11.909999999999997,0.2775576788627359,1.3841935483870966,12875.64,0.8308756136249162
8826,SHP08827,Chennai,Pune,Fresh Fruits,Non-Refrigerated Truck,National Highway,Hot,1028,6533,108.14,32,35.88,14206.84,3464.93,4019.14,2333.34,29344.24,17,28.544980544747084,18.880000000000003,0.5261984392419176,2.110588235294118,111167.92,1.3183933372680177
8827,SHP08828,Bhopal,Jaipur,Meat,Mini Van,National Highway,Hot,1492,16146,110.12,32,13.91,11871.02,2359.58,3344.41,3586.44,75626.05,36,50.68770107238606,0.0,0.0,0.3863888888888889,164299.04,0.1931944444444444
8828,SHP08829,Chennai,Ranchi,Meat,Refrigerated Truck,National Highway,Clear,856,16222,91.78,52,19.92,13388.36,362.79,7913.53,2615.64,65238.21,40,76.21286214953271,0.0,0.0,0.498,78563.68000000001,0.249
8829,SHP08830,Pune,Bhubaneswar,Paneer,Refrigerated Truck,National Highway,Foggy,1336,17825,97.06,34,57.45,1083.27,1757.06,6326.63,3460.8,71439.42,14,53.47261976047904,43.45,0.7563098346388164,4.103571428571429,129672.16,2.429940631605122
8830,SHP08831,Hyderabad,Bhopal,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Rainy,600,17306,98.08,31,14.13,1564.21,1615.25,1642.82,1730.42,103352.74,54,172.25456666666668,0.0,0.0,0.2616666666666666,58848.0,0.1308333333333333
8831,SHP08832,Jaipur,Bhubaneswar,Ready-to-Eat Meals,Non-Refrigerated Truck,National Highway,Foggy,1937,1834,101.77,67,39.86,8503.77,4636.16,3815.09,2474.46,39025.65,12,20.147470314919985,27.86,0.6989463120923232,3.3216666666666668,197128.49,2.010306489379495
8832,SHP08833,Indore,Lucknow,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Foggy,966,2448,86.48,65,18.12,835.69,2304.44,7027.0,2707.63,39391.53,39,40.77798136645963,0.0,0.0,0.4646153846153846,83539.68000000001,0.2323076923076923
8833,SHP08834,Patna,Delhi,Fish,Refrigerated Truck,National Highway,Foggy,256,3790,102.65,31,37.27,4435.29,4536.71,2166.38,3682.88,87474.16,39,341.6959375,0.0,0.0,0.9556410256410256,26278.4,0.4778205128205128
8834,SHP08835,Chennai,Bhubaneswar,Fresh Fruits,Refrigerated Truck,Urban Road,Foggy,1956,12158,87.66,44,21.32,14603.07,227.2,4249.55,3285.46,63191.91,37,32.30670245398773,0.0,0.0,0.5762162162162162,171462.96,0.2881081081081081
8835,SHP08836,Lucknow,Mumbai,Fish,Refrigerated Truck,State Highway,Foggy,1334,6996,109.2,31,27.88,5683.12,3234.83,6412.92,841.06,74212.46,61,55.63152923538232,0.0,0.0,0.4570491803278688,145672.80000000002,0.2285245901639344
8836,SHP08837,Delhi,Kolkata,Meat,Refrigerated Truck,Urban Road,Foggy,873,11973,113.89,65,58.57,14701.28,2391.98,1601.33,2787.65,94353.26,56,108.07933562428408,2.5700000000000003,0.0438791190029025,1.0458928571428572,99425.97,0.5448859880728798
8837,SHP08838,Bhopal,Chandigarh,Milk,Refrigerated Truck,Urban Road,Clear,1156,7175,93.69,57,6.52,2218.53,414.4,6722.0,492.85,47858.96,49,41.40048442906574,0.0,0.0,0.1330612244897959,108305.64,0.0665306122448979
8838,SHP08839,Indore,Chennai,Paneer,Non-Refrigerated Truck,State Highway,Foggy,411,14793,100.2,43,66.85,6084.18,2445.24,1774.69,3975.95,41537.12,16,101.06355231143552,50.85,0.7606581899775617,4.178125,41182.2,2.469391594988781
8839,SHP08840,Delhi,Jaipur,Meat,Refrigerated Truck,State Highway,Rainy,91,3667,109.7,41,25.72,584.23,2042.39,4244.09,1813.29,52618.33,71,578.2234065934066,0.0,0.0,0.3622535211267605,9982.7,0.1811267605633802
8840,SHP08841,Ranchi,Lucknow,Frozen Peas,Mini Van,National Highway,Rainy,1813,18958,94.44,59,44.53,9077.0,1223.38,7698.74,2772.61,7956.54,17,4.388604522890237,27.53,0.6182348978216933,2.6194117647058826,171219.72,1.618823331263788
8841,SHP08842,Patna,Mumbai,Curd,Non-Refrigerated Truck,State Highway,Hot,1847,17869,89.73,64,19.08,5455.44,578.2,4563.84,994.43,99257.48,25,53.73983757444504,0.0,0.0,0.7631999999999999,165731.31,0.3815999999999999
8842,SHP08843,Ranchi,Pune,Fresh Vegetables,Mini Van,Urban Road,Hot,549,11093,107.17,37,28.39,7807.71,3993.65,7306.41,3192.8,49626.28,49,90.39395264116575,0.0,0.0,0.5793877551020409,58836.33,0.2896938775510204
8843,SHP08844,Chandigarh,Patna,Frozen Peas,Mini Van,National Highway,Foggy,181,4671,105.95,61,35.26,12023.42,3120.49,7427.81,2872.02,52984.8,12,292.7337016574586,23.26,0.6596710153148043,2.938333333333333,19176.95,1.7990021743240687
8844,SHP08845,Hyderabad,Lucknow,Frozen Peas,Refrigerated Truck,Urban Road,Hot,1126,8446,102.1,49,50.83,8492.2,3035.48,4004.9,1595.63,95384.77,39,84.71116341030196,11.829999999999998,0.2327365728900255,1.3033333333333332,114964.6,0.7680349531116794
8845,SHP08846,Chandigarh,Nagpur,Fresh Fruits,Mini Van,State Highway,Hot,1470,12439,113.33,44,63.37,10146.45,4547.75,7539.64,1631.9,28502.5,61,19.389455782312925,2.369999999999997,0.0373994003471673,1.0388524590163934,166595.1,0.5381259296817804
8846,SHP08847,Chennai,Kolkata,Meat,Mini Van,Urban Road,Foggy,1056,14513,113.65,43,62.9,7346.8,259.02,1627.59,2820.26,22212.72,41,21.034772727272728,21.9,0.3481717011128776,1.5341463414634149,120014.4,0.941159021288146
8847,SHP08848,Patna,Chandigarh,Frozen Peas,Mini Van,Urban Road,Hot,513,2589,110.85,55,26.92,11344.59,2799.03,3425.25,1662.36,109623.46,64,213.69095516569203,0.0,0.0,0.420625,56866.05,0.2103125
8848,SHP08849,Delhi,Chennai,Ready-to-Eat Meals,Refrigerated Truck,National Highway,Rainy,1428,17298,93.79,54,10.03,9236.36,4773.19,7191.57,3813.95,111311.65,71,77.94933473389355,0.0,0.0,0.1412676056338028,133932.12,0.0706338028169014
8849,SHP08850,Pune,Raipur,Fish,Refrigerated Truck,National Highway,Foggy,1246,10972,91.76,48,66.9,13054.75,2360.29,4720.09,1501.53,96338.89,23,77.31853130016052,43.900000000000006,0.6562032884902841,2.9086956521739133,114332.96,1.7824494703320988
8850,SHP08851,Delhi,Pune,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Rainy,1503,12862,110.07,49,6.09,11460.42,2466.2,6012.8,1287.72,22374.59,49,14.88662009314704,0.0,0.0,0.1242857142857142,165435.21,0.0621428571428571
8851,SHP08852,Raipur,Chandigarh,Fresh Fruits,Non-Refrigerated Truck,State Highway,Rainy,706,1135,104.54,55,63.91,3864.62,534.06,1298.6,3115.17,100120.92,36,141.8143342776204,27.91,0.4367078704428102,1.7752777777777775,73805.24,1.105992824110294
8852,SHP08853,Jaipur,Bhubaneswar,Fresh Fruits,Refrigerated Truck,National Highway,Clear,1050,9965,96.88,61,5.76,8104.97,3579.38,5656.43,685.83,112468.03,40,107.11240952380952,0.0,0.0,0.144,101724.0,0.072
8853,SHP08854,Bhopal,Nagpur,Meat,Refrigerated Truck,Urban Road,Clear,1861,19335,97.29,52,70.41,13186.79,3857.25,6949.04,2382.6,103159.48,13,55.43228371843095,57.41,0.8153671353500923,5.416153846153846,181056.69,3.115760490751969
8854,SHP08855,Chandigarh,Nagpur,Meat,Mini Van,National Highway,Hot,1845,17520,110.6,43,4.76,12954.05,867.44,5758.07,2606.74,51097.03,68,27.69486720867209,0.0,0.0,0.0699999999999999,204057.0,0.0349999999999999
8855,SHP08856,Hyderabad,Hyderabad,Curd,Refrigerated Truck,National Highway,Rainy,1404,11217,89.9,51,5.16,7418.47,3263.5,7671.78,1439.54,15589.68,47,11.103760683760685,0.0,0.0,0.1097872340425532,126219.6,0.0548936170212766
8856,SHP08857,Delhi,Jaipur,Frozen Peas,Mini Van,State Highway,Hot,844,16068,113.32,59,38.59,5049.8,1992.69,5860.45,3818.78,48958.67,62,58.00790284360189,0.0,0.0,0.6224193548387097,95642.08,0.3112096774193548
8857,SHP08858,Pune,Chennai,Paneer,Refrigerated Truck,Urban Road,Foggy,1349,13426,104.0,57,49.34,3554.13,2910.92,3211.63,1839.43,5487.76,47,4.068020756115641,2.3400000000000034,0.0474260235103365,1.0497872340425534,140296.0,0.548606628776445
8858,SHP08859,Indore,Raipur,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Rainy,157,18373,108.74,67,27.99,3318.05,3439.35,2779.98,1336.31,64726.51,49,412.2707643312102,0.0,0.0,0.5712244897959183,17072.18,0.2856122448979591
8859,SHP08860,Raipur,Indore,Frozen Peas,Refrigerated Truck,Urban Road,Hot,305,12650,96.13,69,45.2,2585.67,683.65,5406.03,2832.17,6295.85,58,20.642131147540987,0.0,0.0,0.7793103448275862,29319.65,0.3896551724137931
8860,SHP08861,Kolkata,Kolkata,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Rainy,1152,3311,102.61,59,61.52,14994.62,1644.49,1671.24,2968.54,69341.77,55,60.19250868055556,6.520000000000003,0.1059817945383615,1.1185454545454545,118206.72,0.6122636245419081
8861,SHP08862,Chennai,Ranchi,Cheese,Refrigerated Truck,Urban Road,Hot,774,8414,107.5,32,58.1,10107.62,4243.8,3694.44,1879.62,56712.34,49,73.27175710594315,9.1,0.1566265060240964,1.1857142857142855,83205.0,0.671170395869191
8862,SHP08863,Delhi,Lucknow,Fresh Vegetables,Refrigerated Truck,National Highway,Foggy,1993,16063,98.05,64,64.12,5061.36,1013.46,4046.65,970.96,44519.74,59,22.33805318615153,5.1200000000000045,0.0798502807236432,1.0867796610169491,195413.65,0.5833149708702963
8863,SHP08864,Bhubaneswar,Pune,Fresh Vegetables,Refrigerated Truck,National Highway,Clear,1282,19229,99.64,33,14.82,4752.27,3320.83,5212.8,2637.72,39520.46,33,30.827191887675507,0.0,0.0,0.4490909090909091,127738.48,0.2245454545454545
8864,SHP08865,Patna,Lucknow,Meat,Mini Van,National Highway,Rainy,1640,3119,102.46,68,19.28,4929.19,4215.26,2630.32,1220.29,100385.4,61,61.210609756097554,0.0,0.0,0.3160655737704918,168034.4,0.1580327868852459
