Shipment_ID,Source_City,Destination_City,Food_Product,Vehicle_Type,Road_Type,Weather_Condition,Distance_km,Shipment_Weight_kg,Fuel_Price_INR_per_litre,Avg_Speed_kmph,Transit_Time_hours,Refrigeration_Cost_INR,Toll_Cost_INR,Driver_Cost_INR,Maintenance_Cost_INR,Total_Transportation_Cost_INR,Max_Allowable_Time_hours
SHP07996,Mumbai,Ranchi,Meat,Non-Refrigerated Truck,National Highway,Hot,2166,4298,113.86,50,33.78,7050.09,720.07,4214.15,3531.64,44557.87,57
SHP07997,Hyderabad,Bengaluru,Fish,Refrigerated Truck,Urban Road,Rainy,1360,2397,95.41,34,10.86,13043.96,2371.71,5202.02,1523.72,39614.9,44
SHP07998,Bhubaneswar,Mumbai,Fresh Fruits,Refrigerated Truck,Urban Road,Foggy,1052,12926,92.55,31,63.24,4647.6,3396.08,1994.08,1082.3,118402.1,49
SHP07999,Jaipur,Patna,Paneer,Non-Refrigerated Truck,Urban Road,Foggy,198,10781,97.35,51,51.86,7603.16,4440.86,2676.1,2160.37,76826.99,40
SHP08000,Hyderabad,Ranchi,Curd,Non-Refrigerated Truck,Urban Road,Clear,1951,1992,97.43,36,68.18,2883.92,2777.13,3011.39,3084.89,94638.94,20
SHP08001,Nagpur,Pune,Ready-to-Eat Meals,Mini Van,National Highway,Rainy,1808,10937,98.76,39,42.72,12769.56,2216.37,3640.13,430.2,21299.81,16
SHP08002,Bhopal,Ranchi,Fish,Refrigerated Truck,Urban Road,Clear,1790,19989,105.66,69,28.78,1039.31,388.39,1681.74,3543.53,119476.81,31
SHP08003,Chandigarh,Kolkata,Milk,Refrigerated Truck,State Highway,Clear,211,16090,111.04,30,38.04,6490.13,2846.78,2094.81,3966.83,104493.89,71
SHP08004,Indore,Ranchi,Frozen Peas,Refrigerated Truck,Urban Road,Rainy,2030,4968,86.72,45,14.93,4510.42,1780.69,2785.19,1951.62,114106.24,55
SHP08005,Bhopal,Raipur,Fish,Refrigerated Truck,State Highway,Foggy,1621,7054,99.72,57,35.49,4230.35,4967.03,5863.17,3424.35,30012.86,58
SHP08006,Nagpur,Mumbai,Cheese,Non-Refrigerated Truck,National Highway,Hot,1531,1736,97.42,49,71.91,4040.68,3070.9,5694.25,1847.87,42213.99,29
SHP08007,Bhubaneswar,Ranchi,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Hot,602,3848,85.33,55,50.95,5858.14,1230.05,1064.13,689.05,105168.78,39
SHP08008,Indore,Kolkata,Paneer,Refrigerated Truck,State Highway,Clear,370,8233,109.49,44,8.24,13571.65,4964.54,1494.57,2158.68,47867.75,19
SHP08009,Kolkata,Pune,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Hot,429,12459,88.13,59,53.35,10777.11,3036.96,4493.13,956.9,6556.02,70
SHP08010,Lucknow,Bhubaneswar,Paneer,Mini Van,Urban Road,Foggy,1773,4816,88.44,41,10.84,13396.75,3892.55,3975.51,1007.91,112944.48,44
SHP08011,Raipur,Hyderabad,Curd,Mini Van,State Highway,Clear,1863,11314,86.45,31,30.56,3348.45,4851.23,3059.95,3242.81,26528.37,64
SHP08012,Kolkata,Bhubaneswar,Ready-to-Eat Meals,Mini Van,National Highway,Rainy,750,5149,91.01,39,57.47,12812.32,3802.4,4504.83,680.93,6644.63,33
SHP08013,Indore,Pune,Fresh Vegetables,Non-Refrigerated Truck,National Highway,Hot,1199,19692,90.3,56,12.71,6732.94,4728.2,2399.66,1387.36,39806.14,31
SHP08014,Bhopal,Mumbai,Cheese,Non-Refrigerated Truck,National Highway,Rainy,1273,16993,95.44,50,23.91,14725.46,1937.76,1946.07,1640.43,83724.34,65
SHP08015,Kolkata,Jaipur,Milk,Non-Refrigerated Truck,National Highway,Foggy,1298,16525,104.78,45,17.28,9107.96,447.42,1487.78,3664.25,77869.15,44
SHP08016,Lucknow,Kolkata,Curd,Refrigerated Truck,National Highway,Clear,630,8635,86.63,66,63.17,7566.87,4826.99,1502.24,2557.1,27947.24,69
SHP08017,Chennai,Nagpur,Meat,Refrigerated Truck,National Highway,Rainy,1595,6341,110.81,51,14.06,13915.57,2829.12,2383.65,509.41,58679.34,47
SHP08018,Patna,Bengaluru,Milk,Non-Refrigerated Truck,Urban Road,Clear,1852,17832,94.8,68,40.43,6029.19,3902.3,6537.21,1339.99,83213.16,20
SHP08019,Mumbai,Pune,Curd,Mini Van,Urban Road,Hot,1319,952,103.2,51,22.72,11356.8,2846.76,6618.07,536.24,70813.33,32
SHP08020,Raipur,Ahmedabad,Ready-to-Eat Meals,Refrigerated Truck,State Highway,Clear,2063,504,85.36,46,38.49,7363.89,3853.02,7387.31,3022.96,88598.78,43
SHP08021,Hyderabad,Patna,Meat,Mini Van,National Highway,Foggy,461,636,95.97,46,15.38,11137.37,486.27,5628.73,1018.82,55479.04,39
SHP08022,Ahmedabad,Chandigarh,Milk,Refrigerated Truck,National Highway,Clear,1846,9484,85.06,55,55.52,4497.44,520.75,3631.03,1125.12,49924.16,26
SHP08023,Chennai,Kolkata,Meat,Refrigerated Truck,National Highway,Clear,1597,15001,89.96,66,47.73,6396.93,4615.05,1899.96,746.73,11631.49,38
SHP08024,Bhubaneswar,Bhubaneswar,Fish,Mini Van,State Highway,Hot,398,14459,98.44,67,6.95,5507.31,2291.67,2533.76,2847.67,107664.48,57
SHP08025,Delhi,Nagpur,Curd,Non-Refrigerated Truck,Urban Road,Foggy,1038,10355,101.05,67,68.43,13097.97,1644.21,4077.54,2216.56,106168.29,27
SHP08026,Ranchi,Hyderabad,Paneer,Mini Van,Urban Road,Rainy,1870,7732,89.59,32,64.72,13964.14,4591.22,2744.62,1279.83,54638.76,55
SHP08027,Pune,Ranchi,Meat,Non-Refrigerated Truck,National Highway,Clear,1535,12202,107.36,38,24.25,11165.06,4994.41,3205.51,3232.5,100077.11,42
SHP08028,Chennai,Bhubaneswar,Milk,Non-Refrigerated Truck,Urban Road,Clear,1365,15987,90.67,30,23.85,12413.03,3148.24,7608.83,2453.84,76847.09,44
SHP08029,Kolkata,Delhi,Fresh Fruits,Refrigerated Truck,Urban Road,Rainy,418,12357,88.48,48,37.94,5631.41,2887.76,3701.62,971.97,34054.82,69
SHP08030,Jaipur,Ahmedabad,Fresh Vegetables,Refrigerated Truck,Urban Road,Foggy,1337,9287,95.0,43,46.1,2684.5,4604.07,2071.53,368.39,25396.35,39
SHP08031,Bengaluru,Delhi,Fresh Fruits,Refrigerated Truck,National Highway,Rainy,1345,10217,101.54,69,23.79,10455.47,1056.11,3422.21,633.46,10920.59,34
SHP08032,Patna,Delhi,Fish,Non-Refrigerated Truck,Urban Road,Clear,2166,5296,114.67,67,58.08,9740.92,3238.14,1267.71,1537.86,80942.03,67
SHP08033,Ahmedabad,Lucknow,Milk,Non-Refrigerated Truck,Urban Road,Clear,2153,1222,97.56,31,9.34,4324.6,4070.19,5316.91,590.41,37506.03,51
SHP08034,Hyderabad,Bhubaneswar,Cheese,Mini Van,State Highway,Foggy,1626,11738,97.78,36,31.05,13729.53,3749.43,6044.39,1201.71,108208.39,33
SHP08035,Bhubaneswar,Indore,Frozen Peas,Refrigerated Truck,National Highway,Hot,569,19778,86.78,67,41.8,5684.47,3792.2,3824.06,586.16,103204.41,62
SHP08036,Patna,Raipur,Fish,Refrigerated Truck,Urban Road,Foggy,1383,13628,107.97,57,58.38,12320.7,4063.98,4858.67,575.52,87734.67,69
SHP08037,Pune,Delhi,Paneer,Non-Refrigerated Truck,National Highway,Rainy,2187,9839,90.45,39,63.28,2371.8,1219.34,7117.09,1440.33,75816.39,22
SHP08038,Lucknow,Ahmedabad,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Foggy,1656,4608,107.34,54,20.62,4657.65,2866.04,2439.71,2200.22,111577.56,34
SHP08039,Hyderabad,Lucknow,Frozen Peas,Non-Refrigerated Truck,National Highway,Rainy,1871,19485,112.32,51,20.39,9409.09,727.13,2152.44,1570.52,102152.06,69
SHP08040,Nagpur,Lucknow,Meat,Mini Van,Urban Road,Hot,560,1708,108.05,40,29.04,4008.03,635.68,2810.64,680.26,35116.75,34
SHP08041,Raipur,Bhubaneswar,Curd,Mini Van,Urban Road,Hot,1549,18966,104.27,69,33.07,14369.22,4125.38,2535.43,505.06,34600.02,31
SHP08042,Jaipur,Jaipur,Milk,Refrigerated Truck,State Highway,Rainy,905,17133,103.12,67,61.69,8497.67,4097.28,7127.55,1024.8,7504.45,12
SHP08043,Bengaluru,Mumbai,Milk,Mini Van,National Highway,Clear,2000,14450,98.61,39,4.51,11106.09,1075.45,1320.29,2889.01,61431.87,26
SHP08044,Pune,Chennai,Cheese,Refrigerated Truck,Urban Road,Rainy,636,17130,89.34,47,50.58,8641.67,2914.7,1590.31,2772.79,57394.7,29
SHP08045,Pune,Mumbai,Ready-to-Eat Meals,Refrigerated Truck,State Highway,Rainy,411,16579,108.37,34,18.96,6398.05,387.14,7584.28,3609.67,33746.61,61
SHP08046,Mumbai,Hyderabad,Curd,Non-Refrigerated Truck,State Highway,Foggy,1409,15660,99.32,40,64.0,12421.16,1979.79,3746.49,3675.83,116133.31,35
SHP08047,Ranchi,Indore,Paneer,Non-Refrigerated Truck,National Highway,Hot,1722,8287,103.77,56,25.58,828.13,906.73,4468.33,3156.22,67377.74,40
SHP08048,Bhopal,Patna,Fish,Refrigerated Truck,National Highway,Foggy,765,12915,96.22,56,40.55,6688.53,1987.67,5060.6,363.0,22455.65,58
SHP08049,Ahmedabad,Indore,Fresh Vegetables,Mini Van,State Highway,Clear,1056,4241,91.02,65,26.37,13276.23,2983.81,6476.78,701.33,102050.24,34
SHP08050,Hyderabad,Bhubaneswar,Fresh Vegetables,Mini Van,National Highway,Clear,622,10679,109.2,42,32.92,1734.36,4062.45,5984.25,3037.42,56058.68,51
SHP08051,Hyderabad,Ranchi,Fresh Fruits,Refrigerated Truck,National Highway,Clear,1938,10064,95.27,57,39.51,3508.05,2663.67,3607.35,3357.58,91843.96,55
SHP08052,Jaipur,Mumbai,Fresh Vegetables,Refrigerated Truck,National Highway,Rainy,350,3807,111.0,31,54.83,14429.06,4671.15,6612.08,2563.59,46626.38,65
SHP08053,Kolkata,Chandigarh,Fresh Vegetables,Mini Van,Urban Road,Foggy,1022,7277,113.97,36,12.21,14405.03,685.27,6225.99,1645.81,13432.51,63
SHP08054,Chandigarh,Indore,Meat,Mini Van,National Highway,Rainy,1044,15209,109.9,61,27.95,6075.97,2786.53,7152.43,981.23,119001.01,43
SHP08055,Bengaluru,Bengaluru,Fresh Fruits,Non-Refrigerated Truck,National Highway,Clear,1053,9948,88.84,35,47.5,11407.83,4554.19,2763.21,2802.9,100601.3,70
SHP08056,Raipur,Hyderabad,Ready-to-Eat Meals,Non-Refrigerated Truck,State Highway,Hot,1931,5518,110.65,48,44.04,9574.15,1324.88,1664.52,1826.79,30495.42,41
SHP08057,Pune,Chandigarh,Curd,Mini Van,State Highway,Foggy,663,11732,100.58,44,57.1,7648.67,3900.32,1740.59,1672.31,101083.82,52
SHP08058,Patna,Lucknow,Milk,Non-Refrigerated Truck,State Highway,Rainy,1183,5625,92.24,52,64.46,12302.03,1424.81,4813.18,2038.62,98087.23,66
SHP08059,Patna,Kolkata,Milk,Non-Refrigerated Truck,National Highway,Foggy,557,8531,87.79,53,10.4,9937.53,4892.91,2833.92,3394.49,97278.42,18
SHP08060,Nagpur,Jaipur,Paneer,Refrigerated Truck,National Highway,Rainy,940,19730,93.36,57,52.54,1820.36,3833.34,1313.63,2677.94,33538.75,36
SHP08061,Bhopal,Indore,Curd,Non-Refrigerated Truck,State Highway,Hot,2074,18111,89.12,53,23.31,12674.48,3335.8,6857.54,2354.8,23088.18,63
SHP08062,Chandigarh,Lucknow,Fresh Fruits,Non-Refrigerated Truck,State Highway,Hot,1745,2031,85.77,51,36.73,4479.33,4390.77,7037.01,1482.6,64037.24,40
SHP08063,Bhopal,Nagpur,Frozen Peas,Refrigerated Truck,Urban Road,Clear,932,7242,114.63,35,46.69,9677.92,3020.89,3567.9,1504.77,86128.01,36
SHP08064,Jaipur,Bengaluru,Ready-to-Eat Meals,Mini Van,Urban Road,Hot,865,4752,109.95,33,14.24,11743.95,1602.8,1919.09,3956.17,59959.79,30
SHP08065,Lucknow,Delhi,Ready-to-Eat Meals,Non-Refrigerated Truck,Urban Road,Rainy,548,17270,107.17,63,27.57,13515.84,1726.6,2740.56,2045.44,53551.03,55
SHP08066,Kolkata,Bengaluru,Fish,Non-Refrigerated Truck,National Highway,Rainy,1730,4180,90.79,68,70.37,13916.18,3026.18,5743.47,1157.04,58232.21,32
SHP08067,Raipur,Ranchi,Paneer,Mini Van,National Highway,Clear,1386,14031,85.83,56,13.27,13924.1,2734.71,5814.34,2969.68,114811.3,66
SHP08068,Nagpur,Bengaluru,Curd,Non-Refrigerated Truck,State Highway,Clear,503,7775,99.56,51,9.67,10029.05,4558.44,5912.83,3077.25,111306.04,35
SHP08069,Bhubaneswar,Bengaluru,Milk,Mini Van,Urban Road,Hot,1034,6791,107.25,45,60.9,9550.59,2801.23,6985.95,1704.5,113002.64,49
SHP08070,Chandigarh,Bhubaneswar,Meat,Refrigerated Truck,National Highway,Hot,298,19651,113.89,61,33.28,713.99,2651.63,7187.5,3211.8,39548.32,44
SHP08071,Ranchi,Hyderabad,Ready-to-Eat Meals,Mini Van,Urban Road,Rainy,1746,5677,110.32,34,49.89,1725.95,2352.22,7925.88,3518.74,7995.04,56
SHP08072,Delhi,Bhubaneswar,Cheese,Mini Van,Urban Road,Rainy,708,16103,111.81,62,24.79,6192.49,817.69,3472.59,3369.75,117263.04,37
SHP08073,Pune,Lucknow,Fresh Fruits,Mini Van,National Highway,Rainy,724,18988,92.16,64,17.49,11996.34,778.82,7388.51,567.71,12424.6,51
SHP08074,Lucknow,Patna,Fresh Vegetables,Refrigerated Truck,Urban Road,Clear,738,9188,89.66,34,18.45,9084.93,3405.95,5493.88,3231.7,113186.51,24
SHP08075,Jaipur,Chandigarh,Fresh Vegetables,Mini Van,State Highway,Clear,1749,16413,92.43,52,17.3,3911.07,2402.16,1856.58,1784.49,62497.34,13
SHP08076,Chennai,Bhopal,Curd,Mini Van,State Highway,Clear,273,14169,89.16,66,20.79,2281.82,2821.9,5152.41,694.7,71552.21,54
SHP08077,Nagpur,Chennai,Frozen Peas,Refrigerated Truck,National Highway,Foggy,1809,18391,108.95,61,19.04,7288.96,4649.98,3653.12,3601.24,14639.81,12
SHP08078,Patna,Ranchi,Paneer,Non-Refrigerated Truck,Urban Road,Foggy,103,16645,112.09,43,59.33,13737.68,3958.25,1516.75,2110.5,110825.55,45
SHP08079,Mumbai,Pune,Ready-to-Eat Meals,Non-Refrigerated Truck,State Highway,Clear,1109,3252,94.22,62,40.26,1270.41,2021.78,2729.77,3544.99,22391.48,69
SHP08080,Nagpur,Indore,Milk,Mini Van,Urban Road,Hot,1638,18787,111.31,34,24.16,7208.33,3934.1,5990.8,2514.81,106370.28,31
SHP08081,Ranchi,Patna,Curd,Refrigerated Truck,State Highway,Foggy,749,10348,86.65,64,27.46,1356.0,4873.75,3435.9,1503.89,27238.59,12
SHP08082,Pune,Ahmedabad,Frozen Peas,Refrigerated Truck,State Highway,Hot,635,2801,105.32,67,69.13,4126.19,984.31,5518.15,2438.43,26399.38,52
SHP08083,Kolkata,Raipur,Meat,Mini Van,Urban Road,Foggy,338,10480,100.82,51,16.5,14330.14,4504.67,7361.45,3844.55,22114.87,37
SHP08084,Bhubaneswar,Delhi,Ready-to-Eat Meals,Mini Van,National Highway,Rainy,1501,13103,93.3,35,64.3,2017.81,1900.44,5132.53,2601.96,23110.04,61
SHP08085,Bengaluru,Ahmedabad,Curd,Non-Refrigerated Truck,National Highway,Rainy,360,10013,108.05,69,54.1,1237.25,3731.93,7672.26,3312.29,82039.37,31
SHP08086,Hyderabad,Nagpur,Meat,Non-Refrigerated Truck,National Highway,Rainy,1629,4334,91.36,63,45.71,1763.93,3461.39,3403.11,3499.76,5253.51,29
SHP08087,Pune,Lucknow,Paneer,Mini Van,Urban Road,Hot,2148,9882,97.48,33,46.44,10529.45,3594.11,7134.02,1747.89,96929.04,51
SHP08088,Patna,Ahmedabad,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Foggy,1582,4184,106.3,31,32.76,676.21,4481.21,7744.0,879.42,88735.92,62
SHP08089,Delhi,Kolkata,Curd,Mini Van,Urban Road,Foggy,1172,13189,95.15,38,33.84,6208.02,3226.3,4626.28,3909.72,52787.78,47
SHP08090,Kolkata,Lucknow,Paneer,Refrigerated Truck,National Highway,Hot,391,2935,110.66,59,58.13,14323.47,1115.37,3545.67,3587.61,100606.51,41
SHP08091,Delhi,Chennai,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Rainy,612,13907,110.96,66,59.14,1498.62,3410.85,3456.6,2493.33,85204.68,39
SHP08092,Chandigarh,Kolkata,Paneer,Mini Van,National Highway,Hot,1032,1981,91.08,48,42.84,14014.99,1824.96,3969.35,3800.21,116679.51,29
SHP08093,Bhubaneswar,Ranchi,Cheese,Refrigerated Truck,State Highway,Rainy,1458,16657,98.21,38,56.26,2204.43,4780.91,5625.67,2565.23,80686.54,40
SHP08094,Nagpur,Kolkata,Fresh Fruits,Non-Refrigerated Truck,National Highway,Clear,506,15013,97.96,34,59.08,2352.9,1703.73,4070.55,2601.68,77261.1,67
SHP08095,Chandigarh,Bhopal,Milk,Mini Van,National Highway,Foggy,1377,3301,97.3,45,26.58,9270.03,1357.2,6340.57,2627.98,17073.54,45
SHP08096,Lucknow,Raipur,Fish,Mini Van,National Highway,Hot,1968,8406,100.06,55,46.39,4037.11,274.74,5832.83,3353.6,107563.57,53
SHP08097,Raipur,Ranchi,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Hot,1699,3360,87.23,36,33.63,544.24,4337.95,3276.11,1457.37,76859.42,37
SHP08098,Kolkata,Raipur,Fish,Mini Van,National Highway,Rainy,1760,7954,111.1,31,10.67,11367.42,4597.11,6640.67,1448.13,59433.62,38
SHP08099,Patna,Hyderabad,Ready-to-Eat Meals,Non-Refrigerated Truck,State Highway,Hot,1632,19369,93.7,43,48.1,5877.37,524.66,6305.33,420.47,6094.61,42
SHP08100,Ranchi,Chennai,Paneer,Refrigerated Truck,State Highway,Rainy,2123,6177,85.05,60,43.95,13667.81,2190.19,5326.15,3292.72,62641.3,40
SHP08101,Bhopal,Kolkata,Paneer,Mini Van,State Highway,Rainy,1123,9940,105.55,51,10.98,4532.28,2209.23,2308.09,1274.21,72230.27,24
SHP08102,Jaipur,Ahmedabad,Fresh Vegetables,Non-Refrigerated Truck,State Highway,Foggy,992,7672,104.51,62,8.82,10204.97,4041.33,4543.27,1111.13,86825.86,47
SHP08103,Chandigarh,Jaipur,Fresh Vegetables,Non-Refrigerated Truck,State Highway,Rainy,414,11258,114.49,69,20.98,5232.46,1849.76,4169.11,2058.7,24491.06,70
SHP08104,Chandigarh,Delhi,Fresh Fruits,Refrigerated Truck,State Highway,Rainy,1904,4909,106.58,60,60.67,2650.87,1848.27,1139.4,3475.36,16045.88,60
SHP08105,Hyderabad,Bhopal,Fresh Vegetables,Mini Van,National Highway,Hot,1218,11554,94.98,48,8.33,14635.13,1792.27,7940.5,2515.29,70717.86,44
SHP08106,Delhi,Mumbai,Fresh Vegetables,Non-Refrigerated Truck,Urban Road,Hot,194,1359,113.58,35,35.31,9028.55,2260.2,5957.42,3417.58,101820.75,70
SHP08107,Hyderabad,Lucknow,Fish,Non-Refrigerated Truck,Urban Road,Rainy,1116,12040,95.96,69,16.17,12676.03,3284.78,3589.14,301.54,78707.66,18
SHP08108,Bhopal,Raipur,Fresh Fruits,Non-Refrigerated Truck,State Highway,Rainy,1021,17884,109.64,39,21.24,4127.67,4849.08,5039.36,1000.64,93043.01,37
SHP08109,Bengaluru,Bhopal,Curd,Mini Van,National Highway,Rainy,1626,2702,95.07,41,56.35,6201.51,2735.27,7234.62,2953.06,46354.92,44
SHP08110,Patna,Nagpur,Paneer,Mini Van,State Highway,Clear,178,15760,86.46,55,61.84,7414.88,2069.53,1265.49,1349.95,27984.75,61
SHP08111,Bhubaneswar,Chandigarh,Paneer,Refrigerated Truck,State Highway,Rainy,107,9085,107.01,33,43.46,9629.71,284.41,2811.37,3772.19,35418.95,30
SHP08112,Nagpur,Lucknow,Fresh Vegetables,Refrigerated Truck,State Highway,Clear,103,3643,95.51,34,62.7,6225.59,969.02,7635.24,3094.66,28869.84,13
SHP08113,Patna,Pune,Fresh Fruits,Refrigerated Truck,State Highway,Hot,1297,1148,95.17,59,62.27,4087.11,4750.78,1110.06,2891.49,109806.72,59
SHP08114,Bengaluru,Lucknow,Fresh Vegetables,Mini Van,Urban Road,Foggy,182,1357,106.48,53,19.06,3253.25,1446.72,5067.67,360.84,111756.64,46
SHP08115,Kolkata,Delhi,Fresh Fruits,Non-Refrigerated Truck,Urban Road,Foggy,1316,2085,94.66,68,47.86,9189.4,1168.42,4755.82,2858.93,71428.44,33
SHP08116,Mumbai,Nagpur,Fish,Mini Van,National Highway,Foggy,259,6744,88.54,64,56.93,4091.01,1026.65,7859.86,2241.58,78927.8,63
SHP08117,Pune,Chennai,Paneer,Mini Van,National Highway,Foggy,291,7221,97.14,34,42.15,6250.81,3022.85,4009.92,939.85,106473.97,35
SHP08118,Lucknow,Bhopal,Cheese,Mini Van,State Highway,Hot,1144,15589,109.72,34,58.79,1002.85,2095.76,7830.41,2471.41,41390.1,44
SHP08119,Ranchi,Mumbai,Frozen Peas,Refrigerated Truck,Urban Road,Foggy,863,18566,88.91,37,46.76,4218.38,3002.85,1081.66,690.22,35494.86,13
SHP08120,Lucknow,Raipur,Cheese,Non-Refrigerated Truck,State Highway,Hot,2181,18149,101.63,64,23.34,7503.51,4875.26,3376.32,2099.59,107964.11,18
SHP08121,Bhubaneswar,Chennai,Fish,Mini Van,Urban Road,Hot,1498,13927,88.97,30,50.62,12042.71,557.97,2883.52,1008.25,26619.5,41
SHP08122,Raipur,Patna,Ready-to-Eat Meals,Refrigerated Truck,Urban Road,Rainy,2081,5924,86.48,31,43.98,5909.22,846.65,2023.6,339.29,119850.3,47
SHP08123,Bhopal,Ahmedabad,Fresh Vegetables,Mini Van,National Highway,Rainy,1745,11801,96.36,36,46.5,4779.82,2953.28,7970.77,1670.8,96679.6,18
SHP08124,Delhi,Hyderabad,Frozen Peas,Non-Refrigerated Truck,National Highway,Foggy,1559,7338,104.74,44,10.48,7983.12,987.0,7805.01,1663.76,106723.41,20
SHP08125,Delhi,Jaipur,Cheese,Refrigerated Truck,Urban Road,Rainy,2008,8193,93.25,43,12.55,1221.54,3384.25,2008.27,2210.23,35301.22,35
SHP08126,Patna,Chandigarh,Ready-to-Eat Meals,Mini Van,National Highway,Clear,2179,18623,98.37,42,59.4,5631.59,4108.13,4662.61,3858.52,102828.06,35
SHP08127,Delhi,Mumbai,Ready-to-Eat Meals,Refrigerated Truck,State Highway,Clear,2186,11848,99.74,58,33.33,2461.53,3693.18,1668.3,593.75,46440.11,70
SHP08128,Hyderabad,Jaipur,Fish,Non-Refrigerated Truck,Urban Road,Hot,228,14055,110.24,31,18.64,4176.11,1723.38,1866.83,1128.62,54195.53,54
SHP08129,Bhopal,Bhubaneswar,Meat,Non-Refrigerated Truck,Urban Road,Rainy,1278,12565,109.57,36,10.3,6164.54,4223.25,5964.02,1967.12,79353.85,70
SHP08130,Delhi,Bhubaneswar,Meat,Refrigerated Truck,Urban Road,Foggy,1604,17032,85.07,39,21.88,1341.49,2649.5,7069.25,1592.41,115075.6,36
SHP08131,Bengaluru,Bengaluru,Ready-to-Eat Meals,Mini Van,State Highway,Foggy,165,3186,97.42,49,24.07,12059.96,3958.9,5233.0,2388.29,67037.93,71
SHP08132,Jaipur,Bhubaneswar,Frozen Peas,Non-Refrigerated Truck,Urban Road,Clear,348,17815,104.68,54,70.84,4483.6,4817.02,1788.06,3274.57,74713.62,54
SHP08133,Raipur,Indore,Fish,Non-Refrigerated Truck,National Highway,Rainy,718,2523,110.57,55,60.75,3876.07,2432.91,6780.42,1847.51,108655.38,15
SHP08134,Ranchi,Kolkata,Cheese,Mini Van,State Highway,Clear,1826,1842,86.47,35,9.34,5481.49,2432.29,7042.57,1443.98,31501.72,70
SHP08135,Ahmedabad,Patna,Fresh Fruits,Refrigerated Truck,Urban Road,Rainy,559,797,103.85,33,54.89,5833.77,1396.17,4920.8,1143.35,60253.38,71
SHP08136,Raipur,Chandigarh,Fresh Fruits,Refrigerated Truck,State Highway,Foggy,2149,6564,110.26,37,42.35,12284.03,790.19,3918.26,3215.41,105985.1,67
SHP08137,Patna,Bengaluru,Fresh Vegetables,Mini Van,State Highway,Clear,1057,6714,92.65,42,19.54,4628.98,3728.35,3854.67,642.36,100385.34,14
SHP08138,Delhi,Hyderabad,Cheese,Non-Refrigerated Truck,National Highway,Rainy,1426,7293,91.16,66,54.77,7177.93,3791.42,5626.78,2097.19,11844.46,28
SHP08139,Indore,Bhopal,Frozen Peas,Non-Refrigerated Truck,National Highway,Foggy,589,8968,99.04,37,6.05,7723.41,2572.66,7405.98,1681.37,11502.8,57
SHP08140,Bengaluru,Lucknow,Meat,Mini Van,National Highway,Rainy,261,5571,113.88,69,53.74,4931.45,3832.56,7354.06,2640.87,104473.24,24
SHP08141,Hyderabad,Nagpur,Paneer,Mini Van,Urban Road,Foggy,1182,11314,105.79,58,64.88,11858.19,1369.69,6495.44,2308.27,34720.33,45
SHP08142,Delhi,Kolkata,Fresh Fruits,Refrigerated Truck,Urban Road,Hot,2049,6720,97.73,56,64.02,9547.81,216.65,3477.65,1582.73,45493.31,46
SHP08143,Delhi,Indore,Fresh Vegetables,Refrigerated Truck,National Highway,Hot,1443,12658,85.63,38,56.52,10954.45,356.7,3820.94,691.0,82980.2,20
SHP08144,Lucknow,Patna,Milk,Mini Van,National Highway,Rainy,1313,17112,101.7,43,67.56,1291.31,2880.31,6089.08,804.44,81235.6,67
SHP08145,Lucknow,Lucknow,Curd,Non-Refrigerated Truck,Urban Road,Clear,1062,11153,95.46,40,52.1,12382.97,445.19,5848.43,2820.77,85990.91,23
SHP08146,Chennai,Chandigarh,Milk,Refrigerated Truck,National Highway,Rainy,1869,8658,90.57,54,50.7,3985.53,4181.45,7427.8,2124.24,15054.16,46
SHP08147,Raipur,Jaipur,Frozen Peas,Mini Van,State Highway,Hot,845,2234,100.0,52,5.78,1831.2,3625.86,6545.57,3217.85,73990.1,61
SHP08148,Chandigarh,Chandigarh,Frozen Peas,Non-Refrigerated Truck,State Highway,Clear,1253,10769,95.24,39,15.84,10085.16,4402.94,7850.12,3723.32,60257.29,66
SHP08149,Bhubaneswar,Mumbai,Fresh Vegetables,Refrigerated Truck,State Highway,Hot,978,12805,86.16,36,57.14,3660.79,3505.66,2550.68,2796.16,97614.2,32
SHP08150,Mumbai,Bhopal,Fish,Mini Van,Urban Road,Hot,134,10762,106.77,42,71.83,6394.36,497.24,7458.25,3674.79,22696.57,50
SHP08151,Jaipur,Ahmedabad,Ready-to-Eat Meals,Mini Van,National Highway,Clear,1846,12512,106.98,51,52.96,10764.72,1735.96,7818.36,402.1,85884.76,45
SHP08152,Raipur,Ahmedabad,Paneer,Non-Refrigerated Truck,State Highway,Clear,470,7915,103.56,69,43.43,1988.55,1913.33,7336.6,2288.48,92784.44,48
SHP08153,Nagpur,Delhi,Milk,Non-Refrigerated Truck,Urban Road,Hot,2033,18268,110.22,47,16.47,2352.15,2986.04,1988.11,1287.96,118554.57,27
SHP08154,Kolkata,Hyderabad,Paneer,Mini Van,National Highway,Foggy,111,6417,91.1,38,68.46,10141.04,4821.39,7589.93,1027.89,75511.08,53
